Istasyon_No,Istasyon_Adi,YIL,AY,GUN,SAAT,RADYASYON,Bulutluluk_Miktari_8_Okta
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,10.0,610.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,11.0,670.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,12.0,530.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,13.0,380.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,14.0,260.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,15.0,220.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,16.0,40.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,17.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,20.0,18.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,2.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,3.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,4.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,5.0,20.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,6.0,250.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,7.0,430.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,8.0,630.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,9.0,620.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,10.0,410.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,11.0,520.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,12.0,600.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,13.0,550.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,14.0,280.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,15.0,220.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,16.0,40.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,17.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,21.0,18.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,4.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,5.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,6.0,260.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,7.0,440.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,8.0,600.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,9.0,710.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,10.0,710.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,11.0,760.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,12.0,660.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,13.0,570.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,14.0,400.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,15.0,220.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,16.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,22.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,4.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,5.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,6.0,260.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,7.0,430.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,8.0,580.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,9.0,690.0,1.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,10.0,740.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,11.0,700.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,12.0,640.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,13.0,520.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,14.0,410.0,1.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,15.0,230.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,16.0,40.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,17.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,1.0,23.0,18.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,4.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,5.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,6.0,270.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,7.0,450.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,8.0,620.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,9.0,730.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,10.0,770.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,11.0,740.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,12.0,680.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,13.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,14.0,430.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,15.0,240.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,16.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,24.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,4.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,5.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,6.0,250.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,7.0,450.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,8.0,610.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,9.0,710.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,10.0,740.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,11.0,740.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,12.0,680.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,13.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,14.0,410.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,15.0,230.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,16.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,25.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,2.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,3.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,4.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,5.0,20.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,6.0,260.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,7.0,360.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,8.0,400.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,9.0,500.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,10.0,580.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,11.0,560.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,12.0,330.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,13.0,260.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,14.0,240.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,15.0,210.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,16.0,40.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,17.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,26.0,18.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,2.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,3.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,4.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,5.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,6.0,230.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,7.0,300.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,8.0,350.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,9.0,410.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,10.0,570.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,11.0,440.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,12.0,390.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,13.0,360.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,14.0,360.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,15.0,230.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,16.0,40.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,17.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,27.0,18.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,2.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,3.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,4.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,5.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,6.0,260.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,7.0,460.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,8.0,500.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,9.0,710.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,10.0,680.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,11.0,460.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,12.0,540.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,13.0,500.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,14.0,360.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,15.0,220.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,16.0,40.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,17.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,28.0,18.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,2.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,3.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,4.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,5.0,20.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,6.0,260.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,7.0,450.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,8.0,530.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,9.0,740.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,10.0,790.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,11.0,570.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,12.0,490.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,13.0,390.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,14.0,380.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,15.0,220.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,16.0,40.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,17.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,29.0,18.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,2.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,3.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,4.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,5.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,6.0,230.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,7.0,260.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,8.0,470.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,9.0,280.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,10.0,250.0,7.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,11.0,590.0,6.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,12.0,500.0,5.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,13.0,640.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,14.0,390.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,15.0,240.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,16.0,40.0,3.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,17.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,30.0,18.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,4.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,5.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,6.0,280.0,2.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,8.0,590.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,7.0,450.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,9.0,690.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,10.0,800.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,11.0,820.0,1.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,12.0,720.0,1.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,13.0,630.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,14.0,450.0,1.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,15.0,250.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,16.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,1.0,31.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,4.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,5.0,20.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,6.0,290.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,7.0,470.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,8.0,610.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,9.0,740.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,10.0,780.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,11.0,800.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,12.0,680.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,13.0,610.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,14.0,430.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,15.0,260.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,16.0,40.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,17.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,1.0,18.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,2.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,3.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,4.0,10.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,5.0,20.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,6.0,290.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,7.0,470.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,8.0,620.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,9.0,750.0,0.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,10.0,780.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,11.0,810.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,12.0,740.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,13.0,620.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,14.0,440.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,15.0,260.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,16.0,40.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,17.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,2.0,18.0,10.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,2.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,3.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,4.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,5.0,20.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,6.0,290.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,7.0,430.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,8.0,480.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,9.0,450.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,10.0,430.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,11.0,460.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,12.0,370.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,13.0,320.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,14.0,310.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,15.0,240.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,16.0,40.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,17.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,3.0,18.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,2.0,10.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,3.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,4.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,5.0,20.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,6.0,250.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,7.0,360.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,8.0,640.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,9.0,710.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,10.0,650.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,11.0,790.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,12.0,720.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,13.0,650.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,14.0,470.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,15.0,270.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,16.0,40.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,17.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,4.0,18.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,2.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,3.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,4.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,5.0,20.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,6.0,220.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,7.0,350.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,8.0,360.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,9.0,620.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,10.0,420.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,11.0,350.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,12.0,360.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,13.0,360.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,14.0,250.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,15.0,220.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,16.0,40.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,17.0,10.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,5.0,18.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,2.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,3.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,4.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,5.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,6.0,230.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,7.0,310.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,8.0,490.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,9.0,590.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,10.0,640.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,11.0,480.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,12.0,460.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,13.0,270.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,14.0,210.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,15.0,200.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,16.0,40.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,17.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,6.0,18.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,2.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,3.0,10.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,4.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,5.0,20.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,6.0,240.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,7.0,330.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,8.0,350.0,7.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,9.0,580.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,10.0,460.0,6.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,11.0,690.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,12.0,560.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,13.0,600.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,14.0,470.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,15.0,270.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,16.0,40.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,17.0,10.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,7.0,18.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,2.0,10.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,3.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,4.0,10.0,5.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,5.0,20.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,6.0,310.0,3.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,7.0,460.0,4.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,8.0,670.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,9.0,820.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,10.0,860.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,11.0,850.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,12.0,770.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,13.0,680.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,14.0,500.0,2.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,15.0,280.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,16.0,40.0,1.0
17220.0,İZMİR BÖLGE,2020.0,2.0,8.0,17.0,10.0,0.0
